"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"Gold_Standard_0"	72	57	54	44	32	7141886	7102967	7079254	6911994	6478492	72	693573	7141886	7144647	68.31	68.31	215728	"215728"	128243	"104816"	9	"9"	19	"20"	0	0	0	0	"0 + 0 part"	0	99.961	1	0	0	0	"11199 + 110 part"	"6576"	"6579"	"5873"	"1008"	"108"	693573	"215728"	215728	"128243"	"104816"	"9"	"9"	"19"	"20"	"1053040"	"Azospirillum brasilense"	7144647	9851350	148.701	68.31	"uniq"	" 6489"	"0"	0	0	206.826523409764	0.0138780576680556
"Gold_Standard_0"	67	53	50	40	34	6599454	6565009	6540660	6400645	6199053	67	588703	6599454	6600894	70.79	70.79	191001	"191001"	130641	"130641"	10	"10"	20	"20"	0	0	0	0	"0 + 0 part"	0	99.978	1	0	0	0.03	"10527 + 141 part"	"6017"	"6024"	"5511"	"878"	"112"	588703	"191001"	191001	"130641"	"130641"	"10"	"10"	"20"	"20"	"1053049"	"Promicromonospora umidemergens"	6600894	1240414	21.1803	70.79	"uniq"	" 6024"	"0"	0	0	28.187409160032	0.0149188066925373
"Gold_Standard_0"	41	36	33	28	20	5026224	5014348	4994261	4911909	4579195	41	708341	5026224	5028997	67.55	67.55	248379	"248379"	140462	"140462"	6	"6"	12	"12"	0	0	0	0	"0 + 0 part"	0	99.945	1	0	0	0	"8332 + 112 part"	"4554"	"4564"	"4100"	"635"	"83"	708341	"248379"	248379	"140462"	"140462"	"6"	"6"	"12"	"12"	"1053055"	"Xanthobacter autotrophicus"	5028997	480468	9.97127	67.55	"uniq"	" 4512"	"0"	0	0	14.3309292091445	0.0243634220121951
"Gold_Standard_0"	1342	131	9	0	0	3639750	858952	99526	0	0	1786	13509	3969370	4198864	61.26	61.47	2959	"2803"	1787	"1595"	427	"467"	858	"960"	0	0	0	0	"0 + 0 part"	0	93.249	1.014	0.93	0	0	"4616 + 3036 part"	"5156"	"5222"	"4015"	"291"	"12"	13509	"2959"	2803	"1787"	"1595"	"427"	"467"	"858"	"960"	"1139_AA"	"Aquamicrobium"	4198864	104380	2.55031	61.48	"uniq"	" 4101"	"0"	0	0	3.72886571224979	0.000486863157950728
"Gold_Standard_0"	896	0	0	0	0	1208220	0	0	0	0	3352	3507	2915095	5696255	66.72	66.71	898	"515"	682	NA	1160	"3221"	2098	NA	0	0	0	0	"0 + 0 part"	0	51.176	1	1.1	0	0	"1271 + 5894 part"	"5319"	"5319"	"3654"	"25"	"0"	3507	"898"	515	"682"	NA	"1160"	"3221"	"2098"	NA	"1139_AF"	"Bosea"	5696255	64758	1.28939	66.71	"uniq"	" 5330"	"0"	0	0	1.70527829249217	7.81319503579952e-05
"Gold_Standard_0"	1200	1	0	0	0	1730789	5166	0	0	0	3676	5166	3471346	5810167	59.37	59.34	997	"642"	720	NA	1205	"2676"	2232	NA	0	0	0	0	"0 + 0 part"	0	59.746	1	0.26	0	0	"1839 + 6556 part"	"6125"	"6125"	"4287"	"35"	"1"	5166	"997"	642	"720"	NA	"1205"	"2676"	"2232"	NA	"1139_AL"	"Rhizobium"	5810167	75154	1.39111	59.35	"uniq"	" 5574"	"0"	0	0	1.94023682968149	9.71051282916213e-05
"Gold_Standard_0"	29	23	23	21	19	6042619	6032176	6032176	5995816	5910561	31	753115	6043904	5593517	66.74	66.59	481166	"481166"	282942	"304244"	5	"5"	9	"8"	0	0	0	0	"0 + 0 part"	0	99.45	1.086	1.85	0	0	"9364 + 38 part"	"5293"	"5744"	"5160"	"898"	"56"	753115	"481166"	481166	"282942"	"304244"	"5"	"5"	"9"	"8"	"1139_AW"	"Sphingomonas"	5593517	2101770	36.8556	66.59	"strain"	" 5248"	"0"	0	0	56.3626605586432	0.0319042016129032
"Gold_Standard_0"	59	46	42	40	34	6304881	6274378	6247597	6210377	5991557	74	808941	6314790	6327675	66.92	66.89	235224	"235224"	107673	"107673"	8	"8"	18	"18"	0	0	0	0	"0 + 0 part"	0	99.796	1	1.57	0	0.02	"13195 + 124 part"	"5946"	"5946"	"5506"	"804"	"94"	808941	"235224"	235224	"107673"	"107673"	"8"	"8"	"18"	"18"	"1139_BF"	"Comamonadaceae"	6327675	1372786	24.5417	72.14	"uniq"	" 5881"	"0"	0	0	32.542426720715	0.0134584346162162
"Gold_Standard_0"	25	22	22	20	17	4614320	4609499	4609499	4574915	4476295	30	701988	4618119	4627881	72.17	72.13	400161	"400161"	187382	"187382"	5	"5"	8	"8"	0	0	0	0	"0 + 0 part"	0	99.789	1	0.93	0	0	"10219 + 51 part"	"4010"	"4011"	"3702"	"643"	"83"	701988	"400161"	400161	"187382"	"187382"	"5"	"5"	"8"	"8"	"1139_B"	"Oerskovia"	4627881	5776354	123.739	66.9	"strain"	" 3998"	"0"	0	0	187.224585074681	0.03319281507
"Gold_Standard_0"	47	36	35	30	23	6053148	6032317	6025101	5933899	5672509	55	1309332	6059049	6070022	66.64	66.61	395326	"395326"	163230	"163230"	4	"4"	12	"12"	0	0	0	0	"0 + 0 part"	0	99.819	1	0.48	0	0	"13311 + 95 part"	"5668"	"5668"	"5227"	"785"	"97"	1309332	"395326"	395326	"163230"	"163230"	"4"	"4"	"12"	"12"	"1139_CF"	"Comamonadaceae"	6070022	4690336	87.3067	66.62	"uniq"	" 5586"	"0"	0	0	115.905741363046	0.0181160595654545
"Gold_Standard_0"	15	13	11	11	11	4649166	4644745	4629098	4629098	4629098	18	1064389	4650853	4660190	72.28	72.24	660114	"660114"	318360	"318360"	3	"3"	6	"6"	0	0	0	0	"0 + 0 part"	0	99.8	1	0.3	0	0	"10756 + 37 part"	"4198"	"4198"	"3910"	"684"	"88"	1064389	"660114"	660114	"318360"	"318360"	"3"	"3"	"6"	"6"	"1139_CJ"	"Cellulomonas"	4660190	878056	21.5642	72.24	"uniq"	" 4242"	"0"	0	0	28.2624528184473	0.0553335555555556
"Gold_Standard_0"	58	44	40	39	33	5736464	5709566	5680918	5667550	5431677	59	473883	5736982	5751313	65.8	65.78	189629	"189629"	115619	"115619"	10	"10"	20	"20"	0	0	0	0	"0 + 0 part"	0	99.751	1	1.26	0	0.02	"12687 + 131 part"	"5406"	"5406"	"5024"	"744"	"91"	473883	"189629"	189629	"115619"	"115619"	"10"	"10"	"20"	"20"	"1139_CO"	"Comamonadaceae"	5751313	667568	13.2777	65.78	"uniq"	" 5354"	"0"	0	0	17.4108416634602	0.0168648508491525
"Gold_Standard_0"	20	15	14	13	13	4562367	4555531	4549978	4533076	4533076	24	754325	4565121	5520981	66.61	66.59	494550	"471808"	313659	"129590"	4	"5"	7	"10"	0	0	0	0	"0 + 0 part"	0	82.687	1	1.47	0	0	"10342 + 51 part"	"4309"	"4309"	"3870"	"679"	"42"	754325	"494550"	471808	"313659"	"129590"	"4"	"5"	"7"	"10"	"1139_T"	"Sphingomonas"	5520981	1125702	22.5273	66.59	"strain"	" 5174"	"0"	0	0	30.5842929001205	0.0284880832041667
"Gold_Standard_0"	59	48	46	37	34	7125052	7102572	7091923	6926069	6816640	64	609066	7129020	7150668	66.14	66.11	261404	"261404"	136732	"136732"	9	"9"	19	"19"	0	0	0	0	"0 + 0 part"	0	99.697	1	1.33	0	0	"14720 + 112 part"	"6217"	"6219"	"5724"	"1140"	"125"	609066	"261404"	261404	"136732"	"136732"	"9"	"9"	"19"	"19"	"1139_Y"	"uncultured Massilia sp."	7150668	3130448	49.6011	66.12	"strain"	" 6157"	"0"	0	0	65.667599166959	0.0155304559515625
"Gold_Standard_0"	2411	218	12	0	0	6484382	1489948	139903	0	0	3302	14195	7134721	7664053	44.46	44.47	2881	"2722"	1720	"1481"	775	"869"	1569	"1817"	0	0	0	0	"0 + 0 part"	0	93.093	1	3.29	0	0.01	"9275 + 6424 part"	"8353"	"8353"	"6606"	"596"	"40"	14195	"2881"	2722	"1720"	"1481"	"775"	"869"	"1569"	"1817"	"1220_AO"	"Paenibacillus frigoriresistens"	7664053	190348	2.55211	70.45	"uniq"	" 6822"	"0"	0	0	3.725470061337	0.000262456288582677
"Gold_Standard_0"	23	9	9	9	9	4485623	4465093	4465093	4465093	4465093	29	1293169	4489835	4492106	70.46	70.44	652169	"652169"	466474	"466474"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.949	1	6.37	0	0	"9985 + 64 part"	"4155"	"4155"	"3822"	"588"	"61"	1293169	"652169"	652169	"466474"	"466474"	"3"	"3"	"5"	"5"	"1220_AR"	"Phycicoccus"	4492106	783346	19.1622	72.52	"strain"	" 4144"	"0"	0	0	26.1574192594743	0.0344475951758621
"Gold_Standard_0"	11	9	7	7	7	4246638	4243910	4231522	4231522	4231522	11	935051	4246638	4247614	72.52	72.52	847253	"847253"	541050	"541050"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.977	1	0.12	0	0	"9114 + 14 part"	"3896"	"3896"	"3623"	"615"	"73"	935051	"847253"	847253	"541050"	"541050"	"3"	"3"	"5"	"5"	"1220_AX"	"Cellulomonas"	4247614	5891420	139.116	67.69	"strain"	" 3925"	"0"	0	0	208.049271897117	0.0908672775363636
"Gold_Standard_0"	15	14	12	11	11	3863804	3862569	3849192	3828571	3828571	16	1057948	3864752	3867359	67.69	67.68	557479	"557479"	281737	"281737"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.933	1	0.6	0	0	"6701 + 20 part"	"3558"	"3558"	"3300"	"493"	"48"	1057948	"557479"	557479	"281737"	"281737"	"3"	"3"	"5"	"5"	"1220_A"	"Microbacteriaceae"	3867359	1984528	50.3794	44.48	"uniq"	" 3554"	"0"	0	0	76.9722179916579	0.06241627805625
"Gold_Standard_0"	186	154	122	79	40	5986773	5906808	5663463	4944555	3512657	197	221416	5994581	5513026	66.47	66.61	59819	"64549"	35060	"40774"	31	"27"	64	"54"	0	0	0	0	"0 + 0 part"	0	99.815	1.089	2.32	0	0	"11321 + 351 part"	"5398"	"5869"	"5189"	"860"	"51"	221416	"59819"	64549	"35060"	"40774"	"31"	"27"	"64"	"54"	"1220_BB"	"Sphingomonas"	5513026	281670	5.73936	66.61	"strain"	" 5166"	"0"	0	0	7.66375852390321	0.00505737777918782
"Gold_Standard_0"	70	52	48	36	31	7278088	7245862	7221893	6995596	6799041	79	1039656	7284010	7279731	66.09	66.08	318971	"318971"	137154	"137154"	8	"8"	18	"18"	0	0	0	0	"1 + 0 part"	1453	99.911	1.001	3.53	0	0	"13872 + 101 part"	"6368"	"6371"	"5851"	"1163"	"135"	1039656	"318971"	318971	"137154"	"137154"	"8"	"8"	"18"	"18"	"1220_BD"	"uncultured Massilia sp."	7279731	2636852	41.4837	66.09	"strain"	" 6279"	"0"	0	0	54.3327493831846	0.0126357062291139
"Gold_Standard_0"	97	76	63	45	25	4603311	4549139	4452857	4185262	3510960	111	470835	4613805	4620715	60.88	60.87	101821	"101821"	56783	"56783"	10	"10"	25	"25"	0	0	0	0	"0 + 0 part"	0	99.833	1	2.99	0	0	"7170 + 89 part"	"4544"	"4545"	"3967"	"554"	"49"	470835	"101821"	101821	"56783"	"56783"	"10"	"10"	"25"	"25"	"1220_CF"	"Aquamicrobium"	4620715	3727290	92.6652	60.88	"uniq"	" 4514"	"0"	0	0	120.997183336345	0.00897894404414414
"Gold_Standard_0"	30	24	22	21	20	7279901	7265382	7249342	7232258	7196490	31	2190242	7280797	7282860	67.32	67.31	446207	"446207"	244218	"244218"	4	"4"	9	"9"	0	0	0	0	"0 + 0 part"	0	99.972	1	0.67	0	0	"6697 + 20 part"	"6729"	"6729"	"6099"	"843"	"104"	2190242	"446207"	446207	"244218"	"244218"	"4"	"4"	"9"	"9"	"1220_E"	"Nocardia"	7282860	1678422	22.8147	67.32	"uniq"	" 6723"	"0"	0	0	34.5692900865869	0.0322400025290323
"Gold_Standard_0"	20	15	13	11	10	3636313	3627915	3613874	3573127	3524849	22	821139	3637742	3637840	69.93	69.92	528273	"528273"	374501	"374501"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.997	1	0.69	0	0	"6361 + 29 part"	"3434"	"3434"	"3159"	"485"	"51"	821139	"528273"	528273	"374501"	"374501"	"3"	"3"	"5"	"5"	"1220_X"	"Janibacter limosus"	3637840	2966940	80.0519	69.93	"uniq"	" 3460"	"0"	0	0	122.336606337827	0.0454518182227273
"Gold_Standard_0"	23	20	20	20	19	3838472	3832286	3832286	3832286	3796298	24	495668	3839063	3462151	71.75	71.78	223209	"223209"	191289	"210151"	6	"6"	11	"10"	0	0	0	0	"0 + 0 part"	0	99.97	1.109	0.18	0	0.03	"8343 + 37 part"	"3299"	"3646"	"3391"	"487"	"44"	495668	"223209"	223209	"191289"	"210151"	"6"	"6"	"11"	"10"	"1285_AC"	"Aeromicrobium ponti"	3462151	941518	30.4524	71.79	"strain"	" 3348"	"0"	0	0	40.7918949808948	0.0416416704166667
"Gold_Standard_0"	90	45	39	33	27	5699137	5604432	5564684	5493965	5256864	112	572086	5715019	5721797	64.09	64.09	220803	"220803"	164189	"164189"	9	"9"	17	"17"	0	0	0	0	"0 + 0 part"	0	99.882	1	2.92	0	0	"12746 + 163 part"	"5329"	"5330"	"4870"	"679"	"72"	572086	"220803"	220803	"164189"	"164189"	"9"	"9"	"17"	"17"	"1285_AD"	"Rhodococcus"	5721797	18513216	318.862	64.09	"uniq"	" 5416"	"0"	0	0	485.333960642085	0.00890751243214286
"Gold_Standard_0"	1177	294	34	0	0	4411056	2201955	428647	0	0	1412	20502	4584424	4742537	72.32	72.31	4769	"4599"	2786	"2587"	313	"330"	628	"672"	0	0	0	0	"0 + 0 part"	0	96.638	1	0.79	0	0	"8210 + 3369 part"	"5290"	"5291"	"4426"	"490"	"44"	20502	"4769"	4599	"2786"	"2587"	"313"	"330"	"628"	"672"	"1285_AK"	"Cellulomonas terrae"	4742537	140676	3.23048	72.31	"uniq"	" 4363"	"0"	0	0	4.44939069531772	0.000661395399716714
"Gold_Standard_0"	467	217	104	12	0	3282708	2585256	1775555	366468	0	515	41852	3317742	3353784	38.33	38.33	10736	"10594"	5545	"5397"	93	"95"	199	"204"	0	0	0	0	"0 + 0 part"	0	98.925	1	1.27	0	0	"5288 + 936 part"	"3425"	"3425"	"2974"	"419"	"44"	41852	"10736"	10594	"5545"	"5397"	"93"	"95"	"199"	"204"	"1285_BD"	"Chryseobacterium"	3353784	123472	3.69273	38.33	"uniq"	" 3121"	"0"	0	0	5.52235922170301	0.00190022439320388
"Gold_Standard_0"	9	8	8	7	6	4166553	4164857	4164857	4152820	4120755	9	939840	4166553	4166651	71.77	71.77	713005	"713005"	535880	"535880"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.998	1	0.91	0	0	"6817 + 13 part"	"3844"	"3844"	"3543"	"588"	"68"	939840	"713005"	713005	"535880"	"535880"	"3"	"3"	"5"	"5"	"1285_BF"	"Cellulomonas"	4166651	2220894	54.0833	71.77	"uniq"	" 3877"	"0"	0	0	79.9524846213422	0.111106666711111
"Gold_Standard_0"	11	10	10	10	8	3563379	3560786	3560786	3560786	3489798	14	655360	3565382	3571516	71.77	71.75	590411	"590411"	471381	"471381"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.828	1	0.14	0	0	"8964 + 27 part"	"3484"	"3484"	"3180"	"447"	"37"	655360	"590411"	590411	"471381"	"471381"	"3"	"3"	"5"	"5"	"1285_BO"	"Aeromicrobium ponti"	3571516	1181152	37.0412	71.75	"strain"	" 3524"	"0"	0	0	49.6071696164878	0.0711830684571429
"Gold_Standard_0"	25	20	18	17	15	3808117	3797302	3783380	3767696	3695307	25	585109	3808117	2940342	48.02	48.24	274720	"421473"	229621	"252335"	5	"3"	8	"6"	0	0	0	0	"0 + 0 part"	0	99.979	1.295	1.68	0	0	"8008 + 43 part"	"2752"	"3555"	"3278"	"527"	"57"	585109	"274720"	421473	"229621"	"252335"	"5"	"3"	"8"	"6"	"1285_BV"	"Methylophilus"	2940342	216616	7.34445	48.25	"strain"	" 2755"	"0"	0	0	11.0505512624042	0.039983201764
"Gold_Standard_0"	20	19	18	18	15	3922675	3920355	3914841	3914841	3793110	22	766809	3924052	3926430	70.56	70.54	597445	"597445"	152012	"152012"	3	"3"	6	"6"	0	0	0	0	"0 + 0 part"	0	99.939	1	1.04	0	0	"9014 + 32 part"	"3555"	"3555"	"3267"	"485"	"61"	766809	"597445"	597445	"152012"	"152012"	"3"	"3"	"6"	"6"	"1285_CF"	"Curtobacterium sp. B20"	3926430	440810	11.9177	70.54	"uniq"	" 3536"	"0"	0	0	16.8401066617767	0.0453991078227273
"Gold_Standard_0"	13	11	10	10	9	3732864	3730549	3725169	3725169	3696362	13	1054586	3732864	3733197	67.02	67.02	512132	"512132"	284408	"284408"	3	"3"	5	"5"	0	0	0	0	"0 + 0 part"	0	99.991	1	0.38	0	0	"8559 + 23 part"	"3510"	"3510"	"3079"	"566"	"56"	1054586	"512132"	512132	"284408"	"284408"	"3"	"3"	"5"	"5"	"1285_CG"	"Sphingomonas phyllosphaerae"	3733197	1752662	48.5663	67.02	"uniq"	" 3446"	"0"	0	0	70.4220270186652	0.0769092313923077
"Gold_Standard_0"	13	12	11	11	10	3085999	3084772	3079222	3079222	3044588	14	577752	3086647	3461088	71.81	71.78	313096	"313096"	260958	"241772"	4	"4"	6	"7"	0	0	0	0	"0 + 0 part"	0	89.181	1	0.45	0	0	"6146 + 22 part"	"2948"	"2948"	"2740"	"400"	"35"	577752	"313096"	313096	"260958"	"241772"	"4"	"4"	"6"	"7"	"1285_CK"	"Aeromicrobium ponti"	3461088	1946770	64.301	71.79	"strain"	" 3348"	"0"	0	0	84.3710128144676	0.0568089340071429
"Gold_Standard_0"	20	17	17	17	16	4776349	4771532	4771532	4771532	4721677	22	622992	4777743	4780472	37.78	37.78	439378	"439378"	349857	"349857"	5	"5"	8	"8"	0	0	0	0	"0 + 0 part"	0	99.943	1	2.45	0	0	"11280 + 54 part"	"4141"	"4141"	"3708"	"719"	"115"	622992	"439378"	439378	"349857"	"349857"	"5"	"5"	"8"	"8"	"1286_AF"	"Pedobacter agri"	4780472	604974	14.4681	37.78	"uniq"	" 4168"	"0"	0	0	18.9826653100363	0.0454027420409091
"Gold_Standard_0"	21	18	18	17	13	4215300	4209940	4209940	4188703	4081458	22	799332	4215858	3908067	69.8	69.92	575174	"575174"	185959	"256280"	3	"3"	7	"6"	0	0	0	0	"0 + 0 part"	0	99.947	1.079	0.38	0	0	"9891 + 38 part"	"3597"	"3890"	"3552"	"542"	"48"	799332	"575174"	575174	"185959"	"256280"	"3"	"3"	"7"	"6"	"1286_AO"	"Aurantimonadaceae"	3908067	504162	14.6396	69.92	"strain"	" 3558"	"0"	0	0	19.3508197275021	0.0454063764045455
"Gold_Standard_0"	13	8	8	7	7	3026345	3018656	3018656	3002923	3002923	15	916654	3027852	3028624	48.24	48.24	459523	"459523"	449895	"449895"	3	"3"	4	"4"	0	0	0	0	"0 + 0 part"	0	99.975	1	0.4	0	0	"6806 + 26 part"	"2848"	"2848"	"2611"	"416"	"50"	916654	"459523"	459523	"449895"	"449895"	"3"	"3"	"4"	"4"	"1286_BD"	"Methylophilus"	3028624	373062	13.3156	48.24	"strain"	" 2881"	"0"	0	0	18.476806629017	0.0666333375
"Gold_Standard_0"	8	7	7	6	6	2067802	2066681	2066681	2050972	2050972	8	954431	2067802	2936596	48.68	48.26	421287	"343334"	343334	NA	2	"3"	3	NA	0	0	0	0	"0 + 0 part"	0	70.415	1	2.22	0	0	"4673 + 22 part"	"1902"	"1902"	"1758"	"295"	"38"	954431	"421287"	343334	"343334"	NA	"2"	"3"	"3"	NA	"1286_BU"	"Methylophilus"	2936596	524790	19.549	48.26	"strain"	" 2755"	"0"	0	0	26.8060366492361	0.0619784028125
"Gold_Standard_0"	27	22	20	15	14	4353618	4343871	4332093	4257580	4212328	35	563203	4358716	4363027	68.17	68.17	378227	"378227"	275415	"275415"	5	"5"	8	"8"	0	0	0	0	"0 + 0 part"	0	99.901	1	1.22	0	0	"10130 + 62 part"	"4109"	"4109"	"3721"	"554"	"56"	563203	"378227"	378227	"275415"	"275415"	"5"	"5"	"8"	"8"	"1286_BV"	"Bosea"	4363027	4759606	120.524	68.17	"uniq"	" 4044"	"0"	0	0	163.634307099177	0.0285148851457143
"Gold_Standard_0"	17	14	14	12	8	3312484	3305385	3305385	3278549	3133824	20	1630074	3314910	3316156	46.71	46.71	604669	"604669"	259057	"259057"	2	"2"	3	"3"	0	0	0	0	"0 + 0 part"	0	99.962	1	0.63	0	0	"7723 + 33 part"	"3347"	"3347"	"3020"	"377"	"25"	1630074	"604669"	604669	"259057"	"259057"	"2"	"2"	"3"	"3"	"1286_G"	"Bacillales"	3316156	1985088	67.9048	46.71	"strain"	" 3452"	"0"	0	0	89.7916744568108	0.04996200722
"Gold_Standard_0"	13	10	10	9	9	3531592	3525202	3525202	3503901	3503901	13	802196	3531592	3842457	70.03	69.89	699630	"699630"	471475	"186001"	3	"3"	4	"5"	0	0	0	0	"0 + 0 part"	0	91.91	1	0.45	0	0	"8206 + 13 part"	"3250"	"3250"	"2966"	"456"	"37"	802196	"699630"	699630	"471475"	"186001"	"3"	"3"	"4"	"5"	"1286_Y"	"Aurantimonadaceae"	3842457	18081810	535.071	69.89	"strain"	" 3503"	"0"	0	0	705.869057220419	0.06498037
"Gold_Standard_0"	90	72	65	49	43	9752633	9704769	9661710	9388772	9141417	99	602420	9759141	9212281	71.54	71.52	257225	"264474"	151611	"178784"	13	"12"	25	"22"	0	0	0	0	"0 + 0 part"	0	99.897	1.06	0.96	0	0	"15959 + 131 part"	"8117"	"8582"	"7763"	"1224"	"173"	602420	"257225"	264474	"151611"	"178784"	"13"	"12"	"25"	"22"	"1287_BC"	"Streptomycetaceae"	9212281	691556	7.55558	71.52	"strain"	" 8115"	"0"	0	0	11.26033823762	0.0100802127363636
"Gold_Standard_0"	17	14	14	14	14	4293028	4285697	4285697	4285697	4285697	17	747248	4293028	4294604	70.71	70.71	443816	"443816"	310284	"310284"	4	"4"	7	"7"	0	0	0	0	"0 + 0 part"	0	99.963	1	0.07	0	0	"7326 + 29 part"	"3982"	"3982"	"3661"	"569"	"59"	747248	"443816"	443816	"310284"	"310284"	"4"	"4"	"7"	"7"	"1287_BD"	"Phycicoccus"	4294604	756112	18.2287	70.71	"strain"	" 3991"	"0"	0	0	26.4091404003722	0.0587800080529412
"Gold_Standard_0"	16	15	15	14	13	4748363	4746596	4746596	4727249	4681168	18	1006721	4749673	4753721	38.38	38.38	379529	"379529"	229977	"229977"	4	"4"	8	"8"	0	0	0	0	"0 + 0 part"	0	99.915	1	0.69	0	0	"11016 + 37 part"	"4112"	"4112"	"3707"	"721"	"115"	1006721	"379529"	379529	"229977"	"229977"	"4"	"4"	"8"	"8"	"1287_BN"	"Pedobacter"	4753721	993738	20.488	38.38	"uniq"	" 4167"	"0"	0	0	31.3566362014094	0.05546115125
"Gold_Standard_0"	94	56	43	35	26	5399710	5309378	5214018	5095970	4774349	109	866999	5410496	5420896	53.27	53.25	183756	"166454"	109221	"109221"	8	"9"	18	"18"	0	0	0	0	"0 + 0 part"	0	99.808	1	3.94	0	0	"12474 + 184 part"	"4949"	"4949"	"4400"	"701"	"67"	866999	"183756"	166454	"109221"	"109221"	"8"	"9"	"18"	"18"	"1287_BO"	"Rahnella aquatilis"	5420896	3394290	61.6746	53.27	"uniq"	" 4905"	"0"	0	0	93.922388476001	0.00913911638899083
"Gold_Standard_0"	33	29	28	25	22	4478141	4468869	4463292	4417686	4303126	42	447116	4483988	4486924	72.3	72.29	273554	"273554"	140053	"140053"	6	"6"	13	"13"	0	0	0	0	"0 + 0 part"	0	99.935	1	1.16	0	0	"10907 + 85 part"	"3901"	"3902"	"3607"	"631"	"81"	447116	"273554"	273554	"140053"	"140053"	"6"	"6"	"13"	"13"	"1287_N"	"Oerskovia"	4486924	1064960	23.3369	72.3	"strain"	" 3896"	"0"	0	0	35.6021185114791	0.0237785814880952
"Gold_Standard_0"	31	19	17	15	14	4203530	4175959	4160935	4131421	4102141	34	703256	4205718	4208257	69.04	69.04	367067	"367067"	281832	"281832"	4	"4"	8	"8"	0	0	0	0	"0 + 0 part"	0	99.94	1	1.36	0	0	"10817 + 87 part"	"4068"	"4068"	"3717"	"576"	"53"	703256	"367067"	367067	"281832"	"281832"	"4"	"4"	"8"	"8"	"1287_W"	"Comamonadaceae"	4208257	928104	25.2524	69.04	"uniq"	" 4031"	"0"	0	0	33.0815347066493	0.0293764811764706
"Gold_Standard_0"	77	67	59	36	12	2413868	2397832	2341585	1912517	973328	79	125639	2415603	2419670	49.09	49.08	44773	"44773"	32140	"32140"	18	"18"	33	"33"	0	0	0	0	"0 + 0 part"	0	99.832	1	0	0	0	"6011 + 115 part"	"3561"	"3566"	"2541"	"112"	"2"	125639	"44773"	44773	"32140"	"32140"	"18"	"18"	"33"	"33"	"evo_1030728.001"	"evo_1030728.001"	2419670	156720	7.33695	49.08	"strain"	" 3720"	"0"	0	0	9.71537441056012	0.0126157319291139
"Gold_Standard_0"	64	57	50	31	13	2472587	2461539	2410799	2056389	1373187	65	196085	2473538	2474376	49.05	49.05	61452	"61452"	33347	"33347"	11	"11"	25	"25"	0	0	0	0	"0 + 0 part"	0	99.966	1	0	0	0	"6556 + 82 part"	"3490"	"3490"	"2548"	"129"	"4"	196085	"61452"	61452	"33347"	"33347"	"11"	"11"	"25"	"25"	"evo_1030728.009"	"evo_1030728.009"	2474376	757864	30.5277	49.05	"strain"	" 3635"	"0"	0	0	45.9427346531004	0.0153741556246154
"Gold_Standard_0"	65	58	52	32	14	2509022	2497974	2454773	2088674	1405510	66	191267	2509968	2510636	49.04	49.04	58570	"58570"	33334	"33334"	12	"12"	26	"26"	0	0	0	0	"0 + 0 part"	0	99.973	1	0	0	0	"3042 + 42 part"	"3497"	"3497"	"2563"	"143"	"5"	191267	"58570"	58570	"33334"	"33334"	"12"	"12"	"26"	"26"	"evo_1030728.011"	"evo_1030728.011"	2510636	921522	39.9035	49.04	"strain"	" 3629"	"0"	0	0	55.0570851369932	0.0151433344378788
